"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Countryside_Interior/Materials/MM_SmokeTrail.MM_SmokeTrail","0","40","6","1","50.803097","0","154"
"/Game/Countryside_Interior/Materials/MM_Master_PlantsFlower.MM_Master_PlantsFlower","0","41","18","1","72.298218","0","157"
"/Game/Countryside_Interior/Materials/MM_CobWeb_01.MM_CobWeb_01","0","37","9","1","59.371964","0","106"
"/Game/Mouse/Materials/Mat_Mouse_Skin1_Body.Mat_Mouse_Skin1_Body","0","26","11","1","26.827755","0","64"
"/Game/Collectibles/Cookie/M_Cookies_02.M_Cookies_02","0","14","14","1","21.176849","0","19"
"/Game/Countryside_Interior/Materials/MM_Master_Plant.MM_Master_Plant","0","38","19","1","57.190563","0","184"
"/Game/Countryside_Interior/Materials/MM_Master_Decals.MM_Master_Decals","0","21","2","1","37.706299","0","102"
"/Game/Countryside_Interior/Materials/MM_Z_02.MM_Z_02","0","60","3","1","97.111641","0","243"
"/Game/Food-BreakfastTime/Materials/M_MasterMaterial.M_MasterMaterial","0","23","4","1","38.660961","0","81"
"/Game/Countryside_Interior/Materials/MM_Master_Glass.MM_Master_Glass","0","35","1","1","245.546661","0","267"
"/Game/Countryside_Interior/Materials/MM_Lampe_01.MM_Lampe_01","0","23","4","1","37.379040","0","99"
"/Game/Countryside_Interior/Materials/MM_Master_Flowers.MM_Master_Flowers","0","41","1","1","61.921478","0","137"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Floor.MM_Master_Assets_Floor","0","39","11","1","66.290184","0","149"
"/Game/Countryside_Interior/Materials/MM_Scotch_Glass.MM_Scotch_Glass","0","31","6","1","254.193649","0","158"
"/Game/Countryside_Interior/Materials/MM_Master_Environment.MM_Master_Environment","0","25","11","1","29.227747","0","153"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_SS.MM_Master_Assets_SS","0","39","3","1","51.190292","0","164"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Alpha.MM_Master_Assets_Alpha","0","65","22","1","70.943108","0","347"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Carpet.MM_Master_Assets_Carpet","0","65","5","1","69.113472","0","249"
"Globals","49","5088","0","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_MASTER_Clock_Glass.MM_MASTER_Clock_Glass","49","31","2","1","175.510345","0","162"
"/Game/Countryside_Interior/Materials/MM_Transparent.MM_Transparent","49","27","2","1","35.865139","0","110"
"/Game/Countryside_Interior/Materials/MM_Master_Paint.MM_Master_Paint","49","23","1","1","26.361338","0","118"
"/Game/Countryside_Interior/Materials/MM_Emissive.MM_Emissive","49","14","2","1","14.011239","0","97"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","29","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","43","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Game/Mouse/Materials/Mat_Mouse_SkinAll_Eye.Mat_Mouse_SkinAll_Eye","49","26","1","1","29.153587","0","122"
"/Game/Mouse/Materials/Mat_Mouse_Skin3_Body.Mat_Mouse_Skin3_Body","49","26","9","1","23.789917","0","114"
"/Game/Mouse/Materials/Mat_Mouse_Skin4_Body.Mat_Mouse_Skin4_Body","49","26","1","1","27.306288","0","192"
"/Game/Mouse/Materials/Mat_Mouse_Skin2_Body.Mat_Mouse_Skin2_Body","49","26","1","1","25.888000","0","205"
"/Game/Mouse/Materials/Mat_Mouse_Skin1_Body.Mat_Mouse_Skin1_Body","49","26","1","1","29.912468","0","157"
"/Game/Food-BreakfastTime/Materials/M_MasterTransMaterial.M_MasterTransMaterial","49","54","2","2","111.587952","0","404"
"/Game/Food-BreakfastTime/Materials/M_MasterMaterial.M_MasterMaterial","49","23","1","1","23.040499","0","143"
"/Game/Food-BreakfastTime/Materials/M_MasterGlasMaterial.M_MasterGlasMaterial","49","70","12","2","66.161934","0","593"
"/Game/Countryside_Interior/Materials/MM_Scotch_Glass.MM_Scotch_Glass","49","31","1","1","104.832390","0","275"
"/Game/Countryside_Interior/Materials/MM_Master_Environment.MM_Master_Environment","49","25","1","1","31.426460","0","173"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_SS.MM_Master_Assets_SS","49","39","2","1","45.279068","0","539"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Carpet.MM_Master_Assets_Carpet","49","69","1","1","70.262596","0","1003"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Alpha.MM_Master_Assets_Alpha","49","69","3","1","77.781929","0","1017"
"/Game/Countryside_Interior/Materials/MM_Master_Assets.MM_Master_Assets","49","39","1","1","40.891041","0","187"
"/Game/Countryside_Interior/Materials/MM_Master_Glass.MM_Master_Glass","49","35","1","1","103.647430","0","229"
"/Game/Countryside_Interior/Materials/MM_Lampe_01.MM_Lampe_01","49","23","1","1","26.206377","0","115"
"/Game/Countryside_Interior/Materials/MM_Master_Flowers.MM_Master_Flowers","49","43","3","1","50.174175","0","400"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Floor.MM_Master_Assets_Floor","49","39","1","1","45.911503","0","321"
"/Game/Countryside_Interior/Materials/MM_Master_Landscape.MM_Master_Landscape","49","207","16","5","190.300522","0","1351"
"/Game/Countryside_Interior/Materials/MM_Master_Decals.MM_Master_Decals","49","21","1","1","24.277637","0","163"
"/Game/Countryside_Interior/Materials/MM_Z_02.MM_Z_02","49","60","5","1","62.220119","0","770"
"/Game/Collectibles/Cookie/M_Cookies_02.M_Cookies_02","49","14","3","1","12.467188","0","89"
"/Game/Countryside_Interior/Materials/MM_Master_Plant.MM_Master_Plant","49","40","1","1","56.654640","0","375"
"/Game/Countryside_Interior/Materials/MM_CobWeb_01.MM_CobWeb_01","49","37","1","1","44.926743","0","244"
"/Game/Countryside_Interior/Materials/MM_SmokeTrail.MM_SmokeTrail","49","40","1","1","44.194897","0","291"
"/Game/Countryside_Interior/Materials/MM_Master_PlantsFlower.MM_Master_PlantsFlower","49","43","1","1","42.808548","0","433"
"/Game/Countryside_Interior/Materials/MM_Master_Plants.MM_Master_Plants","49","43","3","1","43.225368","0","351"
"/Game/Countryside_Interior/Materials/MM_Master_Leaves.MM_Master_Leaves","49","43","9","1","34.057808","0","221"
"/Game/Countryside_Interior/Materials/MM_Master_Grass.MM_Master_Grass","49","172","3","2","160.763672","0","1475"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","112","9","2","102.412796","0","650"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","46","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","802","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","56","6","0.000000","0","3"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","43","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","60"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","23"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","35","1","0.000000","0","0"
