"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Countryside_Interior/Materials/MM_SmokeTrail.MM_SmokeTrail","0","0","40","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_PlantsFlower.MM_Master_PlantsFlower","0","0","42","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Plants.MM_Master_Plants","0","0","42","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Plant.MM_Master_Plant","0","0","38","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_CobWeb_01.MM_CobWeb_01","0","0","37","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Leaves.MM_Master_Leaves","0","0","42","1","0.000000","0","168"
"/Game/Countryside_Interior/Materials/MM_Master_Grass.MM_Master_Grass","0","0","168","2","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","0","108","2","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","60"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","29","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","43","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_MASTER_Clock_Glass.MM_MASTER_Clock_Glass","49","0","31","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Emissive.MM_Emissive","49","0","14","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","35","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Transparent.MM_Transparent","49","0","27","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Paint.MM_Master_Paint","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","46","2","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","56","6","0.000000","0","3"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","802","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Game/Food-BreakfastTime/Materials/M_MasterTransMaterial.M_MasterTransMaterial","49","0","54","2","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Glass.MM_Master_Glass","49","0","35","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Z_02.MM_Z_02","49","0","60","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Carpet.MM_Master_Assets_Carpet","49","0","71","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Alpha.MM_Master_Assets_Alpha","49","0","71","1","0.000000","0","0"
"/Game/Mouse/Materials/Mat_Mouse_SkinAll_Eye.Mat_Mouse_SkinAll_Eye","49","0","26","1","0.000000","0","0"
"/Game/Mouse/Materials/Mat_Mouse_Skin3_Body.Mat_Mouse_Skin3_Body","49","0","26","1","0.000000","0","0"
"/Game/Mouse/Materials/Mat_Mouse_Skin4_Body.Mat_Mouse_Skin4_Body","49","0","26","1","0.000000","0","0"
"/Game/Mouse/Materials/Mat_Mouse_Skin2_Body.Mat_Mouse_Skin2_Body","49","0","26","1","0.000000","0","0"
"/Game/Mouse/Materials/Mat_Mouse_Skin1_Body.Mat_Mouse_Skin1_Body","49","0","26","1","0.000000","0","0"
"/Game/Food-BreakfastTime/Materials/M_MasterMaterial.M_MasterMaterial","49","0","23","1","0.000000","0","0"
"/Game/Food-BreakfastTime/Materials/M_MasterGlasMaterial.M_MasterGlasMaterial","49","0","71","2","0.000000","0","27"
"/Game/Countryside_Interior/Materials/MM_Scotch_Glass.MM_Scotch_Glass","49","0","31","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Environment.MM_Master_Environment","49","0","25","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_SS.MM_Master_Assets_SS","49","0","39","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Assets.MM_Master_Assets","49","0","39","1","0.000000","0","39"
"/Game/Countryside_Interior/Materials/MM_Lampe_01.MM_Lampe_01","49","0","23","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Flowers.MM_Master_Flowers","49","0","44","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Assets_Floor.MM_Master_Assets_Floor","49","0","39","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Landscape.MM_Master_Landscape","49","0","207","5","0.000000","0","138"
"/Game/Countryside_Interior/Materials/MM_Master_Decals.MM_Master_Decals","49","0","21","1","0.000000","0","0"
"/Game/Collectibles/Cookie/M_Cookies_02.M_Cookies_02","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","43","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_SmokeTrail.MM_SmokeTrail","49","0","40","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_PlantsFlower.MM_Master_PlantsFlower","49","0","44","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Plants.MM_Master_Plants","49","0","44","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Plant.MM_Master_Plant","49","0","40","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_CobWeb_01.MM_CobWeb_01","49","0","37","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Game/Countryside_Interior/Materials/MM_Master_Leaves.MM_Master_Leaves","49","0","44","1","0.000000","0","176"
"/Game/Countryside_Interior/Materials/MM_Master_Grass.MM_Master_Grass","49","0","176","2","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","0","116","2","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","60"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","23"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
